price_id,book_id,amount,imported_price,source,date_added
2691,2691,30,t,,2026-01-26 19:56:38.614712
2692,2692,,f,,2026-01-26 19:56:38.614712
2693,2693,,f,,2026-01-26 19:56:38.614712
2694,2694,80,f,,2026-01-26 19:56:38.614712
2695,2695,50,f,,2026-01-26 19:56:38.614712
2696,2696,70,f,,2026-01-26 19:56:38.614712
2697,2697,20,t,,2026-01-26 19:56:38.614712
2698,2698,20,t,,2026-01-26 19:56:38.614712
2699,2699,20,f,,2026-01-26 19:56:38.614712
2700,2700,50,f,,2026-01-26 19:56:38.614712
2701,2701,50,f,,2026-01-26 19:56:38.614712
2702,2702,35,f,,2026-01-26 19:56:38.614712
2703,2703,20,t,,2026-01-26 19:56:38.614712
2704,2704,30,f,,2026-01-26 19:56:38.614712
2705,2705,,t,,2026-01-26 19:56:38.614712
2706,2706,30,t,,2026-01-26 19:56:38.614712
2707,2707,80,t,,2026-01-26 19:56:38.614712
2708,2708,40,f,,2026-01-26 19:56:38.614712
2709,2709,,f,,2026-01-26 19:56:38.614712
2710,2710,20,t,,2026-01-26 19:56:38.614712
2711,2711,30,f,,2026-01-26 19:56:38.614712
2712,2712,40,t,,2026-01-26 19:56:38.614712
2713,2713,40,t,,2026-01-26 19:56:38.614712
2714,2714,50,f,,2026-01-26 19:56:38.614712
2715,2715,40,f,,2026-01-26 19:56:38.614712
2716,2716,30,f,,2026-01-26 19:56:38.614712
2717,2717,30,f,,2026-01-26 19:56:38.614712
2718,2718,40,f,,2026-01-26 19:56:38.614712
2719,2719,30,f,,2026-01-26 19:56:38.614712
2720,2720,30,f,,2026-01-26 19:56:38.614712
2721,2721,,f,,2026-01-26 19:56:38.614712
2722,2722,,t,,2026-01-26 19:56:38.614712
2723,2723,30,t,,2026-01-26 19:56:38.614712
2724,2724,20,t,,2026-01-26 19:56:38.614712
2725,2725,,f,,2026-01-26 19:56:38.614712
2726,2726,30,f,,2026-01-26 19:56:38.614712
2727,2727,,f,,2026-01-26 19:56:38.614712
2728,2728,,f,,2026-01-26 19:56:38.614712
2729,2729,20,t,,2026-01-26 19:56:38.614712
2730,2730,,f,,2026-01-26 19:56:38.614712
2731,2731,,f,,2026-01-26 19:56:38.614712
2732,2732,20,t,,2026-01-26 19:56:38.614712
2733,2733,20,f,,2026-01-26 19:56:38.614712
2734,2734,40,f,,2026-01-26 19:56:38.614712
2735,2735,300,t,,2026-01-26 19:56:38.614712
2736,2736,20,t,,2026-01-26 19:56:38.614712
2737,2737,300,t,,2026-01-26 19:56:38.614712
2738,2738,25,t,,2026-01-26 19:56:38.614712
2739,2739,40,f,,2026-01-26 19:56:38.614712
2740,2740,40,f,,2026-01-26 19:56:38.614712
2741,2741,,f,,2026-01-26 19:56:38.614712
2742,2742,,f,,2026-01-26 19:56:38.614712
2743,2743,,f,,2026-01-26 19:56:38.614712
2744,2744,,f,,2026-01-26 19:56:38.614712
2745,2745,,f,,2026-01-26 19:56:38.614712
2746,2746,,t,,2026-01-26 19:56:38.614712
2747,2747,,t,,2026-01-26 19:56:38.614712
2748,2748,,f,,2026-01-26 19:56:38.614712
2749,2749,,f,,2026-01-26 19:56:38.614712
2750,2750,,f,,2026-01-26 19:56:38.614712
2751,2751,,f,,2026-01-26 19:56:38.614712
2752,2752,,f,,2026-01-26 19:56:38.614712
2753,2753,,f,,2026-01-26 19:56:38.614712
2754,2754,,f,,2026-01-26 19:56:38.614712
2755,2755,,f,,2026-01-26 19:56:38.614712
2756,2756,,f,,2026-01-26 19:56:38.614712
2757,2757,,f,,2026-01-26 19:56:38.614712
2758,2758,,f,,2026-01-26 19:56:38.614712
2759,2759,,f,,2026-01-26 19:56:38.614712
2760,2760,,t,,2026-01-26 19:56:38.614712
2761,2761,,f,,2026-01-26 19:56:38.614712
2762,2762,,f,,2026-01-26 19:56:38.614712
2763,2763,,t,,2026-01-26 19:56:38.614712
2764,2764,,f,,2026-01-26 19:56:38.614712
2765,2765,,t,,2026-01-26 19:56:38.614712
2766,2766,,t,,2026-01-26 19:56:38.614712
2767,2767,,f,,2026-01-26 19:56:38.614712
2768,2768,,f,,2026-01-26 19:56:38.614712
2769,2769,,f,,2026-01-26 19:56:38.614712
2770,2770,,f,,2026-01-26 19:56:38.614712
2771,2771,,t,,2026-01-26 19:56:38.614712
2772,2772,,t,,2026-01-26 19:56:38.614712
2773,2773,,f,,2026-01-26 19:56:38.614712
2774,2774,,f,,2026-01-26 19:56:38.614712
2775,2775,,f,,2026-01-26 19:56:38.614712
2776,2776,,f,,2026-01-26 19:56:38.614712
2777,2777,,f,,2026-01-26 19:56:38.614712
2778,2778,,f,,2026-01-26 19:56:38.614712
2779,2779,,f,,2026-01-26 19:56:38.614712
2780,2780,,f,,2026-01-26 19:56:38.614712
2781,2781,,f,,2026-01-26 19:56:38.614712
2782,2782,,f,,2026-01-26 19:56:38.614712
2783,2783,,f,,2026-01-26 19:56:38.614712
2784,2784,,f,,2026-01-26 19:56:38.614712
2785,2785,,f,,2026-01-26 19:56:38.614712
2786,2786,,f,,2026-01-26 19:56:38.614712
2787,2787,,f,,2026-01-26 19:56:38.614712
2788,2788,,f,,2026-01-26 19:56:38.614712
2789,2789,,t,,2026-01-26 19:56:38.614712
2790,2790,,f,,2026-01-26 19:56:38.614712
2791,2791,,f,,2026-01-26 19:56:38.614712
2792,2792,,f,,2026-01-26 19:56:38.614712
2793,2793,,f,,2026-01-26 19:56:38.614712
2794,2794,,f,,2026-01-26 19:56:38.614712
2795,2795,,f,,2026-01-26 19:56:38.614712
2796,2796,,f,,2026-01-26 19:56:38.614712
2797,2797,,f,,2026-01-26 19:56:38.614712
2798,2798,,f,,2026-01-26 19:56:38.614712
2799,2799,,t,,2026-01-26 19:56:38.614712
2800,2800,,f,,2026-01-26 19:56:38.614712
2801,2801,,t,,2026-01-26 19:56:38.614712
2802,2802,,f,,2026-01-26 19:56:38.614712
2803,2803,,f,,2026-01-26 19:56:38.614712
2804,2804,,f,,2026-01-26 19:56:38.614712
2805,2805,,f,,2026-01-26 19:56:38.614712
2806,2806,,f,,2026-01-26 19:56:38.614712
2807,2807,,f,,2026-01-26 19:56:38.614712
2808,2808,,f,,2026-01-26 19:56:38.614712
2809,2809,,f,,2026-01-26 19:56:38.614712
2810,2810,,f,,2026-01-26 19:56:38.614712
2811,2811,,f,,2026-01-26 19:56:38.614712
2812,2812,,f,,2026-01-26 19:56:38.614712
2813,2813,,f,,2026-01-26 19:56:38.614712
2814,2814,,f,,2026-01-26 19:56:38.614712
2815,2815,,f,,2026-01-26 19:56:38.614712
2816,2816,,f,,2026-01-26 19:56:38.614712
2817,2817,,f,,2026-01-26 19:56:38.614712
2818,2818,,f,,2026-01-26 19:56:38.614712
2819,2819,,f,,2026-01-26 19:56:38.614712
2820,2820,,f,,2026-01-26 19:56:38.614712
2821,2821,,f,,2026-01-26 19:56:38.614712
2822,2822,,f,,2026-01-26 19:56:38.614712
2823,2823,,t,,2026-01-26 19:56:38.614712
2824,2824,,f,,2026-01-26 19:56:38.614712
2825,2825,,f,,2026-01-26 19:56:38.614712
2826,2826,,f,,2026-01-26 19:56:38.614712
2827,2827,,f,,2026-01-26 19:56:38.614712
2828,2828,,f,,2026-01-26 19:56:38.614712
2829,2829,,f,,2026-01-26 19:56:38.614712
2830,2830,,f,,2026-01-26 19:56:38.614712
2831,2831,,f,,2026-01-26 19:56:38.614712
2832,2832,,f,,2026-01-26 19:56:38.614712
2833,2833,,t,,2026-01-26 19:56:38.614712
2834,2834,,f,,2026-01-26 19:56:38.614712
2835,2835,,f,,2026-01-26 19:56:38.614712
2836,2836,,f,,2026-01-26 19:56:38.614712
2837,2837,,f,,2026-01-26 19:56:38.614712
2838,2838,,f,,2026-01-26 19:56:38.614712
2839,2839,,f,,2026-01-26 19:56:38.614712
2840,2840,,f,,2026-01-26 19:56:38.614712
2841,2841,,f,,2026-01-26 19:56:38.614712
2842,2842,,f,,2026-01-26 19:56:38.614712
2843,2843,,f,,2026-01-26 19:56:38.614712
2844,2844,,t,,2026-01-26 19:56:38.614712
2845,2845,,t,,2026-01-26 19:56:38.614712
2846,2846,,t,,2026-01-26 19:56:38.614712
2847,2847,,f,,2026-01-26 19:56:38.614712
2848,2848,,f,,2026-01-26 19:56:38.614712
2849,2849,,f,,2026-01-26 19:56:38.614712
2850,2850,,f,,2026-01-26 19:56:38.614712
2851,2851,,f,,2026-01-26 19:56:38.614712
2852,2852,,f,,2026-01-26 19:56:38.614712
2853,2853,,f,,2026-01-26 19:56:38.614712
2854,2854,,f,,2026-01-26 19:56:38.614712
2855,2855,,f,,2026-01-26 19:56:38.614712
2856,2856,,f,,2026-01-26 19:56:38.614712
2857,2857,,f,,2026-01-26 19:56:38.614712
2858,2858,,f,,2026-01-26 19:56:38.614712
2859,2859,,f,,2026-01-26 19:56:38.614712
2860,2860,,f,,2026-01-26 19:56:38.614712
2861,2861,,f,,2026-01-26 19:56:38.614712
2862,2862,,f,,2026-01-26 19:56:38.614712
2863,2863,,f,,2026-01-26 19:56:38.614712
2864,2864,,f,,2026-01-26 19:56:38.614712
2865,2865,,f,,2026-01-26 19:56:38.614712
2866,2866,,f,,2026-01-26 19:56:38.614712
2867,2867,,t,,2026-01-26 19:56:38.614712
2868,2868,,t,,2026-01-26 19:56:38.614712
2869,2869,,f,,2026-01-26 19:56:38.614712
2870,2870,,f,,2026-01-26 19:56:38.614712
2871,2871,,t,,2026-01-26 19:56:38.614712
2872,2872,,f,,2026-01-26 19:56:38.614712
2873,2873,,f,,2026-01-26 19:56:38.614712
2874,2874,,f,,2026-01-26 19:56:38.614712
2875,2875,,f,,2026-01-26 19:56:38.614712
2876,2876,,f,,2026-01-26 19:56:38.614712
2877,2877,,f,,2026-01-26 19:56:38.614712
2878,2878,,f,,2026-01-26 19:56:38.614712
2879,2879,,f,,2026-01-26 19:56:38.614712
2880,2880,,t,,2026-01-26 19:56:38.614712
2881,2881,,t,,2026-01-26 19:56:38.614712
2882,2882,,f,,2026-01-26 19:56:38.614712
2883,2883,,f,,2026-01-26 19:56:38.614712
2884,2884,,f,,2026-01-26 19:56:38.614712
2885,2885,,f,,2026-01-26 19:56:38.614712
2886,2886,,f,,2026-01-26 19:56:38.614712
2887,2887,,f,,2026-01-26 19:56:38.614712
2888,2888,,f,,2026-01-26 19:56:38.614712
2889,2889,,f,,2026-01-26 19:56:38.614712
2890,2890,,f,,2026-01-26 19:56:38.614712
2891,2891,,f,,2026-01-26 19:56:38.614712
2892,2892,,f,,2026-01-26 19:56:38.614712
2893,2893,,f,,2026-01-26 19:56:38.614712
2894,2894,,f,,2026-01-26 19:56:38.614712
2895,2895,,f,,2026-01-26 19:56:38.614712
2896,2896,,f,,2026-01-26 19:56:38.614712
2897,2897,,f,,2026-01-26 19:56:38.614712
2898,2898,,f,,2026-01-26 19:56:38.614712
2899,2899,,f,,2026-01-26 19:56:38.614712
2900,2900,,f,,2026-01-26 19:56:38.614712
2901,2901,,f,,2026-01-26 19:56:38.614712
2902,2902,,f,,2026-01-26 19:56:38.614712
2903,2903,,f,,2026-01-26 19:56:38.614712
2904,2904,,f,,2026-01-26 19:56:38.614712
2905,2905,,f,,2026-01-26 19:56:38.614712
2906,2906,,f,,2026-01-26 19:56:38.614712
2907,2907,,f,,2026-01-26 19:56:38.614712
2908,2908,,f,,2026-01-26 19:56:38.614712
2909,2909,,f,,2026-01-26 19:56:38.614712
2910,2910,,f,,2026-01-26 19:56:38.614712
2911,2911,,f,,2026-01-26 19:56:38.614712
2912,2912,,f,,2026-01-26 19:56:38.614712
2913,2913,,f,,2026-01-26 19:56:38.614712
2914,2914,,f,,2026-01-26 19:56:38.614712
2915,2915,,f,,2026-01-26 19:56:38.614712
2916,2916,,f,,2026-01-26 19:56:38.614712
2917,2917,,f,,2026-01-26 19:56:38.614712
2918,2918,,f,,2026-01-26 19:56:38.614712
2919,2919,,f,,2026-01-26 19:56:38.614712
2920,2920,,f,,2026-01-26 19:56:38.614712
2921,2921,,f,,2026-01-26 19:56:38.614712
2922,2922,,f,,2026-01-26 19:56:38.614712
2923,2923,,f,,2026-01-26 19:56:38.614712
2924,2924,,f,,2026-01-26 19:56:38.614712
2925,2925,,f,,2026-01-26 19:56:38.614712
2926,2926,,f,,2026-01-26 19:56:38.614712
2927,2927,,f,,2026-01-26 19:56:38.614712
2928,2928,,f,,2026-01-26 19:56:38.614712
2929,2929,,f,,2026-01-26 19:56:38.614712
2930,2930,,f,,2026-01-26 19:56:38.614712
2931,2931,,t,,2026-01-26 19:56:38.614712
2932,2932,,f,,2026-01-26 19:56:38.614712
2933,2933,,t,,2026-01-26 19:56:38.614712
2934,2934,,f,,2026-01-26 19:56:38.614712
2935,2935,,f,,2026-01-26 19:56:38.614712
2936,2936,,f,,2026-01-26 19:56:38.614712
2937,2937,,f,,2026-01-26 19:56:38.614712
2938,2938,,f,,2026-01-26 19:56:38.614712
2939,2939,,f,,2026-01-26 19:56:38.614712
2940,2940,,f,,2026-01-26 19:56:38.614712
2941,2941,,f,,2026-01-26 19:56:38.614712
2942,2942,,f,,2026-01-26 19:56:38.614712
2943,2943,,f,,2026-01-26 19:56:38.614712
2944,2944,,f,,2026-01-26 19:56:38.614712
2945,2945,,f,,2026-01-26 19:56:38.614712
2946,2946,,f,,2026-01-26 19:56:38.614712
2947,2947,,f,,2026-01-26 19:56:38.614712
2948,2948,,f,,2026-01-26 19:56:38.614712
2949,2949,,f,,2026-01-26 19:56:38.614712
2950,2950,,f,,2026-01-26 19:56:38.614712
2951,2951,,t,,2026-01-26 19:56:38.614712
2952,2952,,f,,2026-01-26 19:56:38.614712
2953,2953,,f,,2026-01-26 19:56:38.614712
2954,2954,,f,,2026-01-26 19:56:38.614712
2955,2955,,f,,2026-01-26 19:56:38.614712
2956,2956,,f,,2026-01-26 19:56:38.614712
2957,2957,,f,,2026-01-26 19:56:38.614712
2958,2958,,f,,2026-01-26 19:56:38.614712
2959,2959,,f,,2026-01-26 19:56:38.614712
2960,2960,,f,,2026-01-26 19:56:38.614712
2961,2961,,f,,2026-01-26 19:56:38.614712
2962,2962,,f,,2026-01-26 19:56:38.614712
2963,2963,,f,,2026-01-26 19:56:38.614712
2964,2964,,f,,2026-01-26 19:56:38.614712
2965,2965,,f,,2026-01-26 19:56:38.614712
2966,2966,,f,,2026-01-26 19:56:38.614712
2967,2967,,f,,2026-01-26 19:56:38.614712
2968,2968,,f,,2026-01-26 19:56:38.614712
2969,2969,,f,,2026-01-26 19:56:38.614712
2970,2970,,f,,2026-01-26 19:56:38.614712
2971,2971,,f,,2026-01-26 19:56:38.614712
2972,2972,,f,,2026-01-26 19:56:38.614712
2973,2973,,f,,2026-01-26 19:56:38.614712
2974,2974,,f,,2026-01-26 19:56:38.614712
2975,2975,,f,,2026-01-26 19:56:38.614712
2976,2976,,f,,2026-01-26 19:56:38.614712
2977,2977,,f,,2026-01-26 19:56:38.614712
2978,2978,,f,,2026-01-26 19:56:38.614712
2979,2979,,f,,2026-01-26 19:56:38.614712
2980,2980,,f,,2026-01-26 19:56:38.614712
2981,2981,,f,,2026-01-26 19:56:38.614712
2982,2982,,f,,2026-01-26 19:56:38.614712
2983,2983,,f,,2026-01-26 19:56:38.614712
2984,2984,30,t,,2026-01-26 19:56:38.614712
2985,2985,,f,,2026-01-26 19:56:38.614712
2986,2986,,f,,2026-01-26 19:56:38.614712
2987,2987,,f,,2026-01-26 19:56:38.614712
2988,2988,,f,,2026-01-26 19:56:38.614712
2989,2989,,f,,2026-01-26 19:56:38.614712
2990,2990,,f,,2026-01-26 19:56:38.614712
2991,2991,,f,,2026-01-26 19:56:38.614712
2992,2992,,f,,2026-01-26 19:56:38.614712
2993,2993,,f,,2026-01-26 19:56:38.614712
2994,2994,,f,,2026-01-26 19:56:38.614712
2995,2995,,f,,2026-01-26 19:56:38.614712
2996,2996,,f,,2026-01-26 19:56:38.614712
2997,2997,,f,,2026-01-26 19:56:38.614712
2998,2998,,f,,2026-01-26 19:56:38.614712
2999,2999,,f,,2026-01-26 19:56:38.614712
3000,3000,,f,,2026-01-26 19:56:38.614712
3001,3001,,f,,2026-01-26 19:56:38.614712
3002,3002,,f,,2026-01-26 19:56:38.614712
3003,3003,,f,,2026-01-26 19:56:38.614712
3004,3004,,f,,2026-01-26 19:56:38.614712
3005,3005,,f,,2026-01-26 19:56:38.614712
3006,3006,,f,,2026-01-26 19:56:38.614712
3007,3007,,f,,2026-01-26 19:56:38.614712
3008,3008,,f,,2026-01-26 19:56:38.614712
3009,3009,,f,,2026-01-26 19:56:38.614712
3010,3010,,f,,2026-01-26 19:56:38.614712
3011,3011,,f,,2026-01-26 19:56:38.614712
3012,3012,,f,,2026-01-26 19:56:38.614712
3013,3013,,f,,2026-01-26 19:56:38.614712
3014,3014,,t,,2026-01-26 19:56:38.614712
3015,3015,,f,,2026-01-26 19:56:38.614712
3016,3016,,f,,2026-01-26 19:56:38.614712
3017,3017,,f,,2026-01-26 19:56:38.614712
3018,3018,,f,,2026-01-26 19:56:38.614712
3019,3019,,f,,2026-01-26 19:56:38.614712
3020,3020,,f,,2026-01-26 19:56:38.614712
3021,3021,,f,,2026-01-26 19:56:38.614712
3022,3022,,f,,2026-01-26 19:56:38.614712
3023,3023,,f,,2026-01-26 19:56:38.614712
3024,3024,,f,,2026-01-26 19:56:38.614712
3025,3025,,f,,2026-01-26 19:56:38.614712
3026,3026,,f,,2026-01-26 19:56:38.614712
3027,3027,,f,,2026-01-26 19:56:38.614712
3028,3028,,f,,2026-01-26 19:56:38.614712
3029,3029,,f,,2026-01-26 19:56:38.614712
3030,3030,,f,,2026-01-26 19:56:38.614712
3031,3031,,f,,2026-01-26 19:56:38.614712
3032,3032,,f,,2026-01-26 19:56:38.614712
3033,3033,,f,,2026-01-26 19:56:38.614712
3034,3034,,f,,2026-01-26 19:56:38.614712
3035,3035,,f,,2026-01-26 19:56:38.614712
3036,3036,,f,,2026-01-26 19:56:38.614712
3037,3037,,f,,2026-01-26 19:56:38.614712
3038,3038,,f,,2026-01-26 19:56:38.614712
3039,3039,,f,,2026-01-26 19:56:38.614712
3040,3040,,f,,2026-01-26 19:56:38.614712
3041,3041,,f,,2026-01-26 19:56:38.614712
3042,3042,,f,,2026-01-26 19:56:38.614712
3043,3043,,f,,2026-01-26 19:56:38.614712
3044,3044,,f,,2026-01-26 19:56:38.614712
3045,3045,,f,,2026-01-26 19:56:38.614712
3046,3046,,f,,2026-01-26 19:56:38.614712
3047,3047,,t,,2026-01-26 19:56:38.614712
3048,3048,,f,,2026-01-26 19:56:38.614712
3049,3049,,f,,2026-01-26 19:56:38.614712
3050,3050,,f,,2026-01-26 19:56:38.614712
3051,3051,,t,,2026-01-26 19:56:38.614712
3052,3052,,f,,2026-01-26 19:56:38.614712
3053,3053,,f,,2026-01-26 19:56:38.614712
3054,3054,,f,,2026-01-26 19:56:38.614712
3055,3055,,f,,2026-01-26 19:56:38.614712
3056,3056,,f,,2026-01-26 19:56:38.614712
3057,3057,,t,,2026-01-26 19:56:38.614712
3058,3058,,f,,2026-01-26 19:56:38.614712
3059,3059,,t,,2026-01-26 19:56:38.614712
3060,3060,,f,,2026-01-26 19:56:38.614712
3061,3061,,f,,2026-01-26 19:56:38.614712
3062,3062,,f,,2026-01-26 19:56:38.614712
3063,3063,,f,,2026-01-26 19:56:38.614712
3064,3064,,f,,2026-01-26 19:56:38.614712
3065,3065,,f,,2026-01-26 19:56:38.614712
3066,3066,,f,,2026-01-26 19:56:38.614712
3067,3067,,f,,2026-01-26 19:56:38.614712
3068,3068,,f,,2026-01-26 19:56:38.614712
3069,3069,,f,,2026-01-26 19:56:38.614712
3070,3070,,t,,2026-01-26 19:56:38.614712
3071,3071,,f,,2026-01-26 19:56:38.614712
3072,3072,,f,,2026-01-26 19:56:38.614712
3073,3073,,f,,2026-01-26 19:56:38.614712
3074,3074,,f,,2026-01-26 19:56:38.614712
3075,3075,,f,,2026-01-26 19:56:38.614712
3076,3076,,f,,2026-01-26 19:56:38.614712
3077,3077,,f,,2026-01-26 19:56:38.614712
3078,3078,,f,,2026-01-26 19:56:38.614712
3079,3079,,f,,2026-01-26 19:56:38.614712
3080,3080,,f,,2026-01-26 19:56:38.614712
3081,3081,,f,,2026-01-26 19:56:38.614712
3082,3082,,t,,2026-01-26 19:56:38.614712
3083,3083,,f,,2026-01-26 19:56:38.614712
3084,3084,,f,,2026-01-26 19:56:38.614712
3085,3085,,f,,2026-01-26 19:56:38.614712
3086,3086,25,f,,2026-01-26 19:56:38.614712
3087,3087,,f,,2026-01-26 19:56:38.614712
3088,3088,,f,,2026-01-26 19:56:38.614712
3089,3089,,f,,2026-01-26 19:56:38.614712
3090,3090,,f,,2026-01-26 19:56:38.614712
3091,3091,,f,,2026-01-26 19:56:38.614712
3092,3092,,f,,2026-01-26 19:56:38.614712
3093,3093,30,f,,2026-01-26 19:56:38.614712
3094,3094,,f,,2026-01-26 19:56:38.614712
3095,3095,,f,,2026-01-26 19:56:38.614712
3096,3096,,f,,2026-01-26 19:56:38.614712
3097,3097,,f,,2026-01-26 19:56:38.614712
3098,3098,,f,,2026-01-26 19:56:38.614712
3099,3099,,f,,2026-01-26 19:56:38.614712
3100,3100,,f,,2026-01-26 19:56:38.614712
3101,3101,,f,,2026-01-26 19:56:38.614712
3102,3102,,f,,2026-01-26 19:56:38.614712
3103,3103,,f,,2026-01-26 19:56:38.614712
3104,3104,,f,,2026-01-26 19:56:38.614712
3105,3105,,f,,2026-01-26 19:56:38.614712
3106,3106,,f,,2026-01-26 19:56:38.614712
3107,3107,,f,,2026-01-26 19:56:38.614712
3108,3108,,f,,2026-01-26 19:56:38.614712
3109,3109,,f,,2026-01-26 19:56:38.614712
3110,3110,,f,,2026-01-26 19:56:38.614712
3111,3111,,f,,2026-01-26 19:56:38.614712
3112,3112,,f,,2026-01-26 19:56:38.614712
3113,3113,,f,,2026-01-26 19:56:38.614712
3114,3114,,f,,2026-01-26 19:56:38.614712
3115,3115,,f,,2026-01-26 19:56:38.614712
3116,3116,,f,,2026-01-26 19:56:38.614712
3117,3117,,f,,2026-01-26 19:56:38.614712
3118,3118,,f,,2026-01-26 19:56:38.614712
3119,3119,,f,,2026-01-26 19:56:38.614712
3120,3120,,f,,2026-01-26 19:56:38.614712
3121,3121,,f,,2026-01-26 19:56:38.614712
3122,3122,,f,,2026-01-26 19:56:38.614712
3123,3123,,f,,2026-01-26 19:56:38.614712
3124,3124,,f,,2026-01-26 19:56:38.614712
3125,3125,,f,,2026-01-26 19:56:38.614712
3126,3126,,f,,2026-01-26 19:56:38.614712
3127,3127,,f,,2026-01-26 19:56:38.614712
3128,3128,,f,,2026-01-26 19:56:38.614712
3129,3129,,f,,2026-01-26 19:56:38.614712
3130,3130,,t,,2026-01-26 19:56:38.614712
3131,3131,,f,,2026-01-26 19:56:38.614712
3132,3132,,f,,2026-01-26 19:56:38.614712
3133,3133,,f,,2026-01-26 19:56:38.614712
3134,3134,,f,,2026-01-26 19:56:38.614712
3135,3135,,f,,2026-01-26 19:56:38.614712
3136,3136,,f,,2026-01-26 19:56:38.614712
3137,3137,,f,,2026-01-26 19:56:38.614712
3138,3138,,f,,2026-01-26 19:56:38.614712
3139,3139,,f,,2026-01-26 19:56:38.614712
3140,3140,,f,,2026-01-26 19:56:38.614712
3141,3141,,f,,2026-01-26 19:56:38.614712
3142,3142,,t,,2026-01-26 19:56:38.614712
3143,3143,,t,,2026-01-26 19:56:38.614712
3144,3144,,t,,2026-01-26 19:56:38.614712
3145,3145,,f,,2026-01-26 19:56:38.614712
3146,3146,,t,,2026-01-26 19:56:38.614712
3147,3147,,t,,2026-01-26 19:56:38.614712
3148,3148,,f,,2026-01-26 19:56:38.614712
3149,3149,,f,,2026-01-26 19:56:38.614712
3150,3150,,t,,2026-01-26 19:56:38.614712
3151,3151,,t,,2026-01-26 19:56:38.614712
3152,3152,,t,,2026-01-26 19:56:38.614712
3153,3153,,t,,2026-01-26 19:56:38.614712
3154,3154,,t,,2026-01-26 19:56:38.614712
3155,3155,,f,,2026-01-26 19:56:38.614712
3156,3156,,f,,2026-01-26 19:56:38.614712
3157,3157,,f,,2026-01-26 19:56:38.614712
3158,3158,,f,,2026-01-26 19:56:38.614712
3159,3159,,f,,2026-01-26 19:56:38.614712
3160,3160,,t,,2026-01-26 19:56:38.614712
3161,3161,,f,,2026-01-26 19:56:38.614712
3162,3162,,t,,2026-01-26 19:56:38.614712
3163,3163,,f,,2026-01-26 19:56:38.614712
3164,3164,,t,,2026-01-26 19:56:38.614712
3165,3165,,t,,2026-01-26 19:56:38.614712
3166,3166,,f,,2026-01-26 19:56:38.614712
3167,3167,,t,,2026-01-26 19:56:38.614712
3168,3168,,t,,2026-01-26 19:56:38.614712
3169,3169,,t,,2026-01-26 19:56:38.614712
3170,3170,,t,,2026-01-26 19:56:38.614712
3171,3171,,t,,2026-01-26 19:56:38.614712
3172,3172,,t,,2026-01-26 19:56:38.614712
3173,3173,,t,,2026-01-26 19:56:38.614712
3174,3174,,f,,2026-01-26 19:56:38.614712
3175,3175,,f,,2026-01-26 19:56:38.614712
3176,3176,,t,,2026-01-26 19:56:38.614712
3177,3177,,t,,2026-01-26 19:56:38.614712
3178,3178,,t,,2026-01-26 19:56:38.614712
3179,3179,,t,,2026-01-26 19:56:38.614712
3180,3180,,t,,2026-01-26 19:56:38.614712
3181,3181,,t,,2026-01-26 19:56:38.614712
3182,3182,,t,,2026-01-26 19:56:38.614712
3183,3183,,t,,2026-01-26 19:56:38.614712
3184,3184,,t,,2026-01-26 19:56:38.614712
3185,3185,,t,,2026-01-26 19:56:38.614712
3186,3186,,t,,2026-01-26 19:56:38.614712
3187,3187,,t,,2026-01-26 19:56:38.614712
3188,3188,,t,,2026-01-26 19:56:38.614712
3189,3189,,f,,2026-01-26 19:56:38.614712
3190,3190,,t,,2026-01-26 19:56:38.614712
3191,3191,,t,,2026-01-26 19:56:38.614712
3192,3192,,t,,2026-01-26 19:56:38.614712
3193,3193,,t,,2026-01-26 19:56:38.614712
3194,3194,,t,,2026-01-26 19:56:38.614712
3195,3195,,t,,2026-01-26 19:56:38.614712
3196,3196,,t,,2026-01-26 19:56:38.614712
3197,3197,,t,,2026-01-26 19:56:38.614712
3198,3198,,t,,2026-01-26 19:56:38.614712
3199,3199,,f,,2026-01-26 19:56:38.614712
3200,3200,,t,,2026-01-26 19:56:38.614712
3201,3201,,t,,2026-01-26 19:56:38.614712
3202,3202,,t,,2026-01-26 19:56:38.614712
3203,3203,,f,,2026-01-26 19:56:38.614712
3204,3204,,t,,2026-01-26 19:56:38.614712
3205,3205,,t,,2026-01-26 19:56:38.614712
3206,3206,,t,,2026-01-26 19:56:38.614712
3207,3207,,t,,2026-01-26 19:56:38.614712
3208,3208,,t,,2026-01-26 19:56:38.614712
3209,3209,,f,,2026-01-26 19:56:38.614712
3210,3210,,t,,2026-01-26 19:56:38.614712
3211,3211,,t,,2026-01-26 19:56:38.614712
3212,3212,,t,,2026-01-26 19:56:38.614712
3213,3213,,t,,2026-01-26 19:56:38.614712
3214,3214,,f,,2026-01-26 19:56:38.614712
3215,3215,,t,,2026-01-26 19:56:38.614712
3216,3216,,t,,2026-01-26 19:56:38.614712
3217,3217,,f,,2026-01-26 19:56:38.614712
3218,3218,,t,,2026-01-26 19:56:38.614712
3219,3219,,t,,2026-01-26 19:56:38.614712
3220,3220,,f,,2026-01-26 19:56:38.614712
3221,3221,,t,,2026-01-26 19:56:38.614712
3222,3222,,t,,2026-01-26 19:56:38.614712
3223,3223,,t,,2026-01-26 19:56:38.614712
3224,3224,,f,,2026-01-26 19:56:38.614712
3225,3225,,t,,2026-01-26 19:56:38.614712
3226,3226,,f,,2026-01-26 19:56:38.614712
